student_id,age,gender,department,semester,attendance_pct,assignment_score_avg,internal_marks_avg,semester_gpa,study_hours_per_week,participation_score,prev_semester_gpa,backlogs,financial_aid,performance_category
STU-2025-1778,26,Male,ECE,7,65.13,59.49,42.94,6.68,15.7,6.14,6.36,0,False,Medium
STU-2025-1779,25,Female,IT,7,69.97,66.13,40.49,5.84,17.0,4.08,6.18,1,False,Medium
STU-2025-1780,21,Female,IT,7,67.46,52.78,69.38,5.28,16.1,5.39,5.58,1,False,Medium
STU-2025-1781,26,Female,ME,1,70.62,50.34,62.8,7.09,10.4,6.2,7.23,0,False,Medium
STU-2025-1782,22,Female,MBA,2,52.64,55.12,58.13,5.9,16.8,6.14,5.85,1,True,Medium
STU-2025-1783,27,Male,CE,8,83.28,75.49,71.54,6.68,11.7,6.6,6.3,1,False,High
STU-2025-1784,24,Male,ME,5,51.26,37.98,40.73,3.02,9.7,3.37,2.5,1,False,At Risk
STU-2025-1785,19,Male,CE,3,76.95,85.0,72.84,6.58,11.7,6.06,6.71,1,False,High
STU-2025-1786,19,Male,CE,3,94.69,72.37,80.46,8.09,25.2,4.44,7.84,0,False,High
STU-2025-1787,19,Male,CS,7,45.15,27.94,32.41,3.13,1.0,1.85,2.59,0,False,At Risk
STU-2025-1788,24,Male,CE,1,71.45,54.53,27.21,4.45,3.2,0.67,4.34,3,True,At Risk
STU-2025-1789,24,Male,ECE,5,88.66,82.06,81.51,7.49,23.6,7.53,7.87,0,True,High
STU-2025-1790,26,Male,ECE,5,42.32,60.73,40.24,5.33,8.5,1.83,4.84,3,True,At Risk
STU-2025-1791,21,Female,CS,7,79.26,80.9,89.81,8.41,25.1,7.59,8.5,0,False,High
STU-2025-1792,25,Male,EE,7,80.78,80.33,69.46,8.28,16.5,6.54,8.44,0,False,High
STU-2025-1793,26,Other,IT,8,69.13,81.74,70.69,7.58,15.7,7.17,8.05,0,True,High
STU-2025-1794,19,Male,MBA,3,66.95,60.48,66.02,7.36,6.0,6.17,7.12,1,False,Medium
STU-2025-1795,19,Male,MBA,4,36.61,35.18,36.57,3.94,1.0,2.58,4.15,2,False,At Risk
STU-2025-1796,18,Male,ME,1,82.99,83.94,69.43,8.32,19.1,8.3,7.99,0,True,High
STU-2025-1797,21,Female,IT,3,86.25,64.89,62.28,9.04,16.0,8.44,9.39,0,True,High
STU-2025-1798,18,Male,IT,7,62.16,54.23,71.66,5.69,9.3,3.57,4.94,0,False,Medium
STU-2025-1799,27,Female,CS,7,98.95,77.79,73.94,7.92,14.2,8.29,7.89,0,False,High
STU-2025-1800,26,Female,CE,6,77.1,63.99,68.7,6.48,19.2,6.47,5.94,1,False,Medium
STU-2025-1801,24,Male,CS,1,81.2,79.1,62.89,6.57,18.8,7.57,5.79,2,False,High
STU-2025-1802,24,Female,ECE,6,98.02,86.78,89.25,8.77,22.8,6.93,8.74,0,False,High
STU-2025-1803,27,Female,ME,7,77.13,68.16,85.2,8.64,26.9,8.31,8.96,0,False,High
STU-2025-1804,22,Male,IT,5,52.66,65.0,35.3,4.53,8.9,3.51,4.42,4,False,At Risk
STU-2025-1805,22,Female,MBA,2,81.65,89.1,91.3,8.21,18.2,8.47,8.13,0,False,High
STU-2025-1806,22,Male,CE,5,77.99,70.16,42.35,7.61,20.0,7.81,7.85,0,False,High
STU-2025-1807,24,Male,ME,1,49.47,25.7,51.42,4.05,9.2,2.93,3.81,4,False,At Risk
STU-2025-1808,25,Female,ECE,6,49.45,38.57,44.56,4.95,5.1,1.68,5.24,5,False,At Risk
STU-2025-1809,26,Female,MBA,8,34.49,39.04,46.52,4.89,4.0,2.54,5.12,5,False,At Risk
STU-2025-1810,25,Female,MBA,1,63.94,44.12,60.15,4.58,7.5,3.91,4.31,1,False,Medium
STU-2025-1811,18,Male,MBA,2,74.25,60.27,50.58,6.9,19.2,6.81,6.6,3,False,Medium
STU-2025-1812,24,Female,CE,1,87.89,77.31,71.62,7.41,29.9,4.39,7.21,0,False,High
STU-2025-1813,27,Female,CS,8,70.31,63.43,76.46,7.3,23.0,6.61,7.54,0,False,High
STU-2025-1814,24,Male,EE,6,38.87,43.37,38.3,3.09,2.4,6.0,2.28,3,False,At Risk
STU-2025-1815,21,Female,MBA,3,82.3,57.86,46.87,6.95,16.8,4.9,6.21,0,False,Medium
STU-2025-1816,23,Male,CS,4,88.56,60.14,59.08,6.28,12.9,4.34,6.63,2,False,Medium
STU-2025-1817,20,Female,ME,6,71.93,78.99,57.4,7.69,13.3,4.21,6.65,0,True,High
STU-2025-1818,26,Male,ME,7,89.59,86.59,60.23,8.95,21.3,7.09,9.19,0,False,High
STU-2025-1819,19,Male,MBA,3,71.7,74.61,62.13,6.03,15.8,5.02,6.12,0,False,Medium
STU-2025-1820,21,Female,CE,1,81.23,74.16,69.12,8.89,28.6,7.69,8.64,0,False,High
STU-2025-1821,21,Male,IT,2,56.9,49.88,41.9,4.26,6.7,1.25,3.84,3,False,At Risk
STU-2025-1822,19,Male,CE,5,80.33,87.25,74.46,7.96,15.5,6.25,8.0,0,True,High
STU-2025-1823,20,Male,CE,2,68.39,27.69,35.82,5.54,6.1,1.4,5.39,1,True,Medium
STU-2025-1824,24,Female,ECE,8,90.52,88.86,67.34,9.13,17.6,8.13,9.44,0,False,High
STU-2025-1825,23,Male,CS,6,77.1,66.78,55.28,6.68,20.2,5.99,5.98,1,False,Medium
STU-2025-1826,26,Male,ME,1,67.44,47.26,57.0,5.81,11.5,4.77,5.58,2,True,Medium
STU-2025-1827,19,Female,CE,1,69.4,45.17,58.49,7.17,12.2,5.65,6.72,0,False,Medium
STU-2025-1828,18,Male,ECE,4,83.93,44.27,69.34,7.31,12.5,5.81,7.54,1,False,Medium
STU-2025-1829,26,Male,ME,1,94.97,61.33,82.16,8.5,23.1,4.98,8.37,0,False,High
STU-2025-1830,19,Female,ME,8,95.15,84.29,80.72,9.0,21.6,6.88,8.79,0,True,High
STU-2025-1831,25,Male,MBA,3,33.05,47.64,50.12,3.62,14.7,3.23,2.34,5,False,At Risk
STU-2025-1832,20,Female,CE,2,46.63,58.03,62.0,4.43,1.0,4.59,4.03,0,False,Medium
STU-2025-1833,20,Female,CE,7,84.27,80.21,75.22,8.17,18.3,7.84,8.29,0,False,High
STU-2025-1834,23,Male,ECE,7,92.88,72.05,87.39,8.03,11.8,7.03,8.2,0,True,High
STU-2025-1835,24,Male,IT,3,83.97,54.48,58.6,6.28,14.9,5.05,6.65,1,False,Medium
STU-2025-1836,22,Female,CS,2,96.14,90.77,71.64,7.5,15.8,9.41,7.19,0,True,High
STU-2025-1837,25,Male,ECE,2,57.4,56.67,20.0,3.67,6.8,3.17,2.73,0,True,At Risk
STU-2025-1838,24,Female,IT,8,58.64,40.0,50.61,7.94,12.5,6.66,6.89,0,True,Medium
STU-2025-1839,22,Female,EE,3,69.46,75.65,80.73,6.41,11.3,3.52,6.09,0,False,High
STU-2025-1840,25,Male,ME,2,85.66,78.91,82.17,8.33,16.5,8.41,8.61,0,True,High
STU-2025-1841,24,Female,IT,3,80.96,56.94,52.95,6.45,9.4,4.37,6.38,1,False,Medium
STU-2025-1842,22,Male,ECE,3,91.47,81.29,74.64,8.49,18.7,8.46,8.75,1,False,High
STU-2025-1843,26,Female,CS,5,73.31,61.08,50.08,7.29,11.9,4.43,7.54,1,False,Medium
STU-2025-1844,26,Female,CS,6,76.23,71.41,40.0,6.4,8.9,8.0,5.31,1,False,Medium
STU-2025-1845,24,Female,MBA,4,52.73,31.44,57.32,3.75,11.1,3.37,4.07,2,False,At Risk
STU-2025-1846,20,Female,CE,3,37.5,28.8,42.89,2.88,5.6,3.62,2.0,3,False,At Risk
STU-2025-1847,18,Male,MBA,4,79.79,78.93,61.97,8.42,21.5,8.51,8.33,0,False,High
STU-2025-1848,25,Female,ME,8,78.02,49.88,56.5,6.0,17.0,4.85,5.73,1,True,Medium
STU-2025-1849,27,Male,IT,4,68.79,51.45,59.39,4.02,8.2,2.75,2.88,3,False,Medium
STU-2025-1850,21,Other,IT,2,94.63,82.12,79.24,8.27,12.4,6.59,8.33,1,True,High
STU-2025-1851,21,Male,ECE,7,69.74,51.23,54.78,6.69,10.9,4.79,6.53,0,False,Medium
STU-2025-1852,20,Male,ECE,8,43.92,37.37,37.38,4.75,7.9,4.7,4.46,3,False,At Risk
STU-2025-1853,19,Male,CE,6,66.9,75.54,60.59,7.6,14.9,4.35,7.91,3,False,Medium
STU-2025-1854,24,Male,CE,4,86.7,77.82,78.46,8.54,21.0,9.61,8.54,0,True,High
STU-2025-1855,21,Female,CE,7,86.88,82.81,84.1,7.75,16.2,7.45,7.65,0,False,High
STU-2025-1856,20,Other,IT,4,59.43,45.6,47.34,5.78,11.9,2.16,4.93,2,False,Medium
STU-2025-1857,22,Female,CE,8,66.04,54.4,42.19,6.72,23.1,6.05,6.22,1,False,Medium
STU-2025-1858,22,Female,EE,6,89.11,85.38,78.45,7.68,20.0,6.99,8.03,0,False,High
STU-2025-1859,23,Female,IT,2,69.15,51.36,58.17,5.95,12.1,7.09,5.94,1,True,Medium
STU-2025-1860,20,Female,ME,5,82.07,46.52,56.49,7.33,13.0,4.13,6.51,0,False,Medium
STU-2025-1861,22,Female,IT,4,77.69,80.93,84.67,7.93,30.0,7.96,8.21,0,False,High
STU-2025-1862,19,Female,IT,7,75.71,79.19,66.23,8.41,12.0,6.46,8.45,0,False,High
STU-2025-1863,23,Female,CE,8,94.15,82.37,71.08,8.86,23.1,7.55,8.59,0,True,High
STU-2025-1864,19,Male,CS,5,43.99,55.37,35.69,3.18,8.9,3.23,3.42,3,True,At Risk
STU-2025-1865,18,Male,ME,8,90.96,86.2,72.57,8.5,27.7,9.46,8.41,0,False,High
STU-2025-1866,26,Female,ECE,7,36.48,21.88,44.89,3.65,9.4,3.15,3.06,0,False,At Risk
STU-2025-1867,23,Female,ME,7,50.95,30.61,36.01,6.12,8.3,1.91,4.58,2,True,At Risk
STU-2025-1868,19,Female,CE,8,93.01,79.66,56.33,8.27,17.1,6.97,8.61,0,True,High
STU-2025-1869,24,Female,MBA,1,55.1,45.94,57.7,6.75,9.4,6.04,6.6,1,False,Medium
STU-2025-1870,21,Male,IT,2,56.48,35.08,62.0,4.38,5.4,5.21,4.32,3,True,At Risk
STU-2025-1871,24,Female,ECE,1,73.0,70.04,42.38,7.13,14.6,6.2,6.93,0,False,Medium
STU-2025-1872,24,Male,CS,2,70.8,67.55,46.83,6.21,19.3,5.7,5.33,1,False,Medium
STU-2025-1873,19,Female,IT,5,57.78,46.17,42.06,5.22,10.6,6.0,4.82,5,False,At Risk
STU-2025-1874,22,Female,ECE,2,65.71,73.45,68.61,9.15,26.0,6.55,9.17,0,False,High
STU-2025-1875,25,Male,ME,1,65.76,59.14,66.62,7.3,18.8,5.56,7.32,0,False,Medium
STU-2025-1876,27,Male,MBA,7,89.21,73.16,77.68,8.59,13.5,6.55,8.07,0,True,High
STU-2025-1877,21,Male,CS,8,89.02,59.67,81.23,7.84,20.3,8.67,8.25,0,True,High
STU-2025-1878,22,Male,ME,6,65.45,61.7,59.46,7.42,14.0,3.68,6.79,3,False,Medium
STU-2025-1879,20,Male,MBA,2,58.21,28.88,34.71,3.61,10.8,3.99,3.56,5,False,At Risk
STU-2025-1880,19,Male,ME,7,66.06,44.37,27.71,4.03,9.7,1.7,3.12,2,False,At Risk
STU-2025-1881,26,Female,MBA,5,37.97,34.76,31.87,3.59,13.2,4.88,3.32,2,False,At Risk
STU-2025-1882,25,Male,MBA,3,42.1,59.59,58.93,3.8,3.3,1.61,3.43,4,False,At Risk
STU-2025-1883,27,Male,IT,3,56.06,54.74,53.76,5.84,12.1,6.05,5.92,0,False,Medium
STU-2025-1884,23,Male,CS,2,93.73,73.6,75.4,7.8,31.4,7.95,7.97,0,False,High
STU-2025-1885,24,Male,EE,7,23.85,27.78,56.68,4.6,14.2,3.15,4.07,3,False,At Risk
STU-2025-1886,24,Other,IT,1,52.59,45.83,50.65,6.07,9.4,2.64,6.51,2,False,Medium
STU-2025-1887,22,Female,IT,3,100.0,77.28,78.35,7.77,23.6,7.86,8.08,0,False,High
STU-2025-1888,20,Male,IT,8,76.45,68.76,60.14,7.71,14.6,4.44,7.32,2,True,Medium
STU-2025-1889,25,Female,CS,5,83.22,77.15,85.09,9.14,24.4,8.98,9.19,0,False,High
STU-2025-1890,25,Female,EE,6,83.62,79.3,88.44,9.37,28.5,7.22,9.28,0,False,High
STU-2025-1891,23,Female,CS,6,29.66,35.41,52.71,3.1,14.0,4.71,2.85,0,False,At Risk
STU-2025-1892,24,Male,CE,5,66.0,32.39,44.05,3.82,5.3,2.05,3.47,4,False,At Risk
STU-2025-1893,24,Female,IT,1,74.08,49.64,66.25,5.5,9.3,3.93,5.23,0,False,Medium
STU-2025-1894,25,Female,ECE,1,68.48,56.48,72.98,6.01,13.1,7.8,5.98,0,False,Medium
STU-2025-1895,21,Female,ECE,5,57.51,32.06,38.58,5.3,1.0,1.32,4.71,3,False,At Risk
STU-2025-1896,19,Female,CE,5,87.83,82.71,67.53,8.25,27.7,8.03,8.28,0,False,High
STU-2025-1897,23,Male,CS,7,49.63,31.43,56.57,3.26,7.9,4.4,3.65,4,True,At Risk
STU-2025-1898,24,Male,EE,3,74.27,79.39,49.66,6.53,17.1,6.52,6.64,2,True,Medium
STU-2025-1899,27,Female,MBA,8,94.72,83.32,80.41,8.12,15.9,8.82,8.63,0,False,High
STU-2025-1900,24,Male,CE,8,73.98,84.62,81.18,8.33,25.9,6.97,8.5,0,False,High
STU-2025-1901,24,Female,ECE,2,82.25,61.0,80.66,8.11,17.1,6.83,8.54,0,False,High
STU-2025-1902,25,Male,CE,5,60.63,71.18,58.72,6.26,5.0,4.33,5.6,0,False,Medium
STU-2025-1903,19,Male,EE,4,39.56,62.64,57.58,5.82,9.7,3.16,6.13,3,False,At Risk
STU-2025-1904,20,Male,IT,8,65.19,61.5,74.83,6.99,10.3,3.65,6.76,0,False,Medium
STU-2025-1905,21,Male,ECE,8,50.59,32.8,60.82,4.81,9.8,2.47,4.31,4,False,At Risk
STU-2025-1906,25,Female,CS,7,90.02,85.06,91.09,10.0,29.1,7.71,9.71,0,False,High
STU-2025-1907,23,Male,ECE,2,99.88,73.76,77.44,8.86,10.0,6.22,9.44,0,True,High
STU-2025-1908,23,Male,ECE,1,93.34,78.73,81.01,7.15,18.7,7.73,7.28,0,False,High
STU-2025-1909,21,Female,EE,6,70.85,61.84,57.46,6.67,5.0,5.69,6.34,3,True,Medium
STU-2025-1910,22,Female,CE,1,50.84,51.68,44.82,6.33,26.1,5.01,6.17,0,False,Medium
STU-2025-1911,18,Female,ECE,8,90.57,71.12,78.53,7.63,24.8,7.99,7.72,0,True,High
STU-2025-1912,18,Male,MBA,2,73.75,59.49,62.38,6.89,14.6,4.24,6.52,2,True,Medium
STU-2025-1913,18,Male,ECE,1,60.5,41.69,37.07,2.88,9.1,5.18,3.66,0,False,At Risk
STU-2025-1914,20,Female,MBA,4,75.86,54.69,46.55,6.49,17.4,7.02,6.35,2,False,Medium
STU-2025-1915,22,Female,ECE,8,49.5,43.79,24.1,4.26,2.4,3.29,4.73,0,True,At Risk
STU-2025-1916,23,Male,MBA,1,33.33,49.29,37.19,4.06,12.3,0.69,4.07,0,False,At Risk
STU-2025-1917,20,Female,ME,4,76.87,50.38,48.0,6.6,8.7,5.3,6.12,1,False,Medium
STU-2025-1918,27,Male,MBA,7,39.66,42.2,44.32,3.47,12.0,0.43,2.86,3,False,At Risk
STU-2025-1919,18,Female,MBA,4,70.17,28.03,55.3,2.91,1.0,1.35,2.39,3,False,At Risk
STU-2025-1920,18,Female,EE,3,95.1,85.29,62.63,8.87,17.4,7.98,9.39,0,True,High
STU-2025-1921,19,Female,MBA,1,91.67,82.88,87.89,7.79,18.3,5.58,7.95,0,False,High
STU-2025-1922,19,Female,ECE,7,83.62,63.96,80.25,6.99,6.8,4.58,6.72,3,False,Medium
STU-2025-1923,24,Male,ECE,8,99.27,71.12,63.88,9.2,15.0,7.88,9.62,0,False,High
STU-2025-1924,21,Male,IT,2,74.16,64.23,66.59,5.3,10.8,6.12,5.04,1,False,Medium
STU-2025-1925,25,Male,CE,3,50.14,50.08,30.19,3.21,12.6,3.84,2.17,2,False,At Risk
STU-2025-1926,21,Male,CS,3,52.22,48.45,49.6,6.76,14.3,6.33,6.53,1,True,Medium
STU-2025-1927,27,Female,IT,2,67.81,85.0,53.83,6.36,15.1,6.32,6.2,0,True,Medium
STU-2025-1928,25,Female,ME,7,99.19,69.25,83.44,6.92,20.0,6.94,6.68,0,True,High
STU-2025-1929,25,Female,CE,6,71.5,77.39,84.5,9.12,11.5,8.22,9.26,0,False,High
STU-2025-1930,21,Male,MBA,1,91.18,87.23,87.1,8.1,24.7,9.62,8.08,0,False,High
STU-2025-1931,24,Male,ECE,7,91.79,69.68,76.78,8.31,21.7,6.48,7.74,0,False,High
STU-2025-1932,18,Male,MBA,8,78.98,78.17,68.12,8.85,27.3,7.19,9.32,0,False,High
STU-2025-1933,23,Female,EE,4,61.94,34.83,27.18,3.85,16.9,1.43,3.76,2,True,At Risk
STU-2025-1934,18,Male,IT,8,84.26,93.47,71.74,7.68,26.4,7.34,7.49,0,False,High
STU-2025-1935,23,Female,ECE,6,76.88,45.89,75.0,6.64,12.9,6.29,6.27,0,False,Medium
STU-2025-1936,20,Female,ECE,1,74.48,70.8,80.07,9.1,20.2,4.75,9.05,0,False,High
STU-2025-1937,24,Female,ME,5,58.16,54.0,58.55,6.78,15.3,7.12,6.84,2,False,Medium
STU-2025-1938,22,Female,ME,2,89.6,75.55,77.19,9.39,26.8,8.55,9.3,0,True,High
STU-2025-1939,20,Other,CE,1,69.3,52.9,67.42,7.63,7.4,5.41,7.18,2,False,Medium
STU-2025-1940,21,Female,ME,8,60.13,64.58,57.28,3.97,3.3,3.46,3.57,3,False,Medium
STU-2025-1941,25,Female,IT,7,59.02,48.93,48.61,5.29,10.7,2.59,5.0,0,True,Medium
STU-2025-1942,25,Male,EE,3,87.01,69.54,56.79,7.26,13.8,5.42,7.27,1,False,High
STU-2025-1943,25,Male,ECE,1,95.34,88.12,81.48,7.83,27.5,8.04,7.44,0,False,High
STU-2025-1944,25,Female,ME,2,62.16,27.27,33.31,3.68,6.4,2.31,3.35,0,False,At Risk
STU-2025-1945,23,Male,CE,3,75.76,66.4,40.39,6.53,16.1,5.37,6.47,0,True,Medium
STU-2025-1946,19,Male,IT,6,74.27,79.21,65.68,7.19,13.1,9.15,7.55,0,True,High
STU-2025-1947,25,Male,ECE,7,90.0,54.66,56.07,6.63,5.0,7.97,6.31,2,False,Medium
STU-2025-1948,21,Male,ME,2,45.2,46.58,24.91,4.6,5.5,4.28,4.49,4,False,At Risk
STU-2025-1949,22,Female,ME,4,47.75,31.8,52.81,3.59,1.0,0.0,2.65,2,False,At Risk
STU-2025-1950,21,Female,EE,3,96.01,79.29,69.86,8.23,20.3,9.06,7.82,0,False,High
STU-2025-1951,22,Female,MBA,2,84.29,43.47,61.85,7.81,22.0,5.64,7.38,0,False,High
STU-2025-1952,22,Female,CS,6,82.84,86.02,74.2,8.64,13.0,7.39,8.41,0,False,High
STU-2025-1953,25,Female,CE,3,33.45,25.83,40.73,4.73,9.4,1.31,3.45,4,False,At Risk
STU-2025-1954,21,Female,MBA,1,67.48,73.62,73.66,6.1,12.0,2.0,5.47,0,False,Medium
STU-2025-1955,23,Male,ME,6,70.49,22.23,20.0,3.33,6.1,4.35,2.59,2,False,At Risk
STU-2025-1956,19,Female,CE,4,70.25,80.55,64.5,7.87,23.7,6.86,8.36,0,True,High
STU-2025-1957,27,Male,CS,5,56.2,55.49,52.23,4.14,1.5,2.35,4.06,2,False,At Risk
STU-2025-1958,26,Female,IT,8,99.84,61.37,66.36,7.23,17.7,7.23,7.11,0,False,High
STU-2025-1959,18,Female,MBA,2,51.34,78.97,50.08,7.23,18.7,5.32,6.76,2,False,Medium
STU-2025-1960,21,Male,IT,1,89.1,81.51,80.19,8.6,20.3,7.17,8.19,0,False,High
STU-2025-1961,26,Male,ME,2,78.45,65.64,63.88,7.16,11.9,4.86,7.39,0,True,High
STU-2025-1962,25,Male,CE,5,90.14,68.3,69.21,7.91,24.3,10.0,8.25,0,False,High
STU-2025-1963,20,Male,ECE,7,72.16,28.37,33.21,6.5,9.7,0.0,6.51,3,True,Medium
STU-2025-1964,24,Female,EE,5,37.72,46.62,52.42,3.86,14.5,3.94,4.1,0,False,At Risk
STU-2025-1965,23,Female,IT,8,93.38,86.54,74.09,8.66,32.2,8.75,8.86,0,True,High
STU-2025-1966,23,Male,ECE,6,65.54,22.64,51.55,2.67,8.3,4.82,2.08,2,False,At Risk
STU-2025-1967,26,Male,ME,2,93.21,87.9,81.9,7.79,16.7,6.85,8.37,0,False,High
STU-2025-1968,25,Male,ME,6,87.25,77.26,69.81,7.4,24.5,8.77,8.13,0,False,High
STU-2025-1969,18,Female,CE,1,84.94,72.59,67.95,7.07,30.3,7.1,7.21,0,False,High
STU-2025-1970,21,Female,ECE,8,72.96,58.1,46.92,7.7,14.9,4.16,8.25,3,False,Medium
STU-2025-1971,19,Male,ECE,4,93.74,62.8,69.8,7.82,16.9,6.51,8.31,0,True,High
STU-2025-1972,18,Male,ECE,4,82.28,76.19,89.75,7.37,25.0,8.11,6.8,0,False,High
STU-2025-1973,19,Male,CE,2,83.67,63.42,51.16,6.17,16.7,5.06,5.79,0,False,Medium
STU-2025-1974,24,Male,ME,2,77.54,75.19,80.23,8.41,12.2,8.47,8.25,0,False,High
STU-2025-1975,22,Female,CS,4,67.64,77.12,57.89,6.02,8.1,6.22,5.64,0,False,Medium
STU-2025-1976,27,Male,CE,6,78.78,70.03,85.31,7.63,21.9,6.85,7.86,0,False,High
STU-2025-1977,25,Male,EE,5,88.49,85.51,72.11,8.58,29.9,5.99,8.69,0,False,High
STU-2025-1978,25,Male,ME,1,80.31,48.64,51.86,7.12,22.4,4.36,6.76,0,False,Medium
STU-2025-1979,21,Male,ECE,6,68.23,65.97,59.07,5.57,18.8,2.47,5.06,0,True,Medium
STU-2025-1980,24,Male,CS,4,70.67,32.08,38.74,4.38,4.1,3.32,4.35,1,False,Medium
STU-2025-1981,25,Male,EE,5,85.85,94.3,71.94,8.63,19.3,8.44,8.36,0,False,High
STU-2025-1982,25,Male,CE,6,68.65,55.63,57.28,6.4,6.7,4.91,5.48,1,False,Medium
STU-2025-1983,21,Female,ECE,1,62.96,29.69,37.05,3.45,6.8,2.17,2.06,3,False,At Risk
STU-2025-1984,27,Male,ECE,6,61.45,55.64,82.0,7.73,17.9,4.86,7.35,1,True,Medium
STU-2025-1985,20,Male,EE,7,53.12,54.46,38.86,4.09,1.5,5.37,3.13,4,False,At Risk
STU-2025-1986,24,Male,CS,2,90.8,84.66,65.12,8.58,30.1,7.22,8.84,0,False,High
STU-2025-1987,21,Female,ECE,1,89.0,76.52,76.61,7.69,21.4,6.48,7.71,0,False,High
STU-2025-1988,24,Female,MBA,5,84.79,70.41,90.21,7.99,17.4,6.57,7.59,0,False,High
STU-2025-1989,25,Male,CS,4,87.61,78.94,83.02,8.2,25.8,9.21,8.18,0,True,High
STU-2025-1990,27,Female,ME,8,69.37,48.87,52.84,7.29,14.9,8.0,7.2,0,False,Medium
STU-2025-1991,20,Male,ME,3,61.96,39.59,31.9,5.41,11.2,5.7,5.59,4,False,At Risk
STU-2025-1992,27,Male,ECE,1,93.47,83.5,76.2,6.34,17.7,5.01,6.11,0,True,High
STU-2025-1993,22,Male,IT,1,71.82,72.51,62.99,6.97,15.7,7.97,6.35,1,True,Medium
STU-2025-1994,25,Female,CS,7,90.0,40.0,46.09,6.38,10.4,4.38,6.19,1,False,Medium
STU-2025-1995,27,Male,CE,6,75.41,75.75,79.51,6.97,31.6,8.78,7.12,0,False,High
STU-2025-1996,24,Male,ME,7,80.16,56.58,64.81,6.98,23.1,6.17,6.45,0,True,High
STU-2025-1997,27,Male,CE,1,52.39,50.68,44.41,3.25,3.0,0.89,2.0,3,False,At Risk
STU-2025-1998,22,Male,CE,2,31.23,42.75,42.81,5.35,9.1,2.59,3.97,0,False,At Risk
STU-2025-1999,20,Female,MBA,7,34.74,42.54,40.67,3.88,8.5,1.69,2.94,0,False,At Risk
STU-2025-2000,21,Male,ME,5,76.38,74.12,63.39,5.49,18.2,5.46,4.93,0,False,High
